event_id,batch,track_name,beat_start,beat_duration,bar_index,section,source_row_start,source_row_end,pitch_midi,pitch_name,velocity,channel,program,scale,register_signal,motion_signal,direction_signal,direction_local_average,direction,scale_steps,tension_signal,growth_mass,leaf_energy,root_energy,vitality,growth_speed
12,R1,R1_marimba,26.0,1.0,7,germination,2600,2699,55,G3,48,0,12,D dorian,0.5467719612769565,0.00046063085292783883,0.3873793475409228,0.3880495120455658,-1,2,0.6983097649689256,0.3873793475409228,0.5467719612769565,0.6983097649689256,0.38647418593269006,0.00046063085292783883
214,R2,R2_harp,26.0,1.0,7,germination,2600,2699,62,D4,50,1,46,D dorian,0.40301520435187327,0.0,0.30917019880589086,0.30958301301993707,-1,2,0.5873064872337419,0.30917019880589086,0.40301520435187327,0.5873064872337419,0.4055367338342141,0.0
410,R3,R3_celesta,27.0,1.0,7,germination,2700,2799,65,F4,40,2,8,D dorian,0.33688727827706827,0.009401047301915695,0.44325768607056387,0.4442204809089695,-1,2,0.3649017954874576,0.44325768607056387,0.33688727827706827,0.3649017954874576,0.253002500472495,0.009401047301915695
13,R1,R1_marimba,28.0,1.0,8,germination,2800,2899,60,C4,48,0,12,D dorian,0.5471366108013204,0.00817903927477111,0.3889353610931739,0.38766696789445,1,2,0.6986127167574137,0.3889353610931739,0.5471366108013204,0.6986127167574137,0.38645250068563897,0.00817903927477111
215,R2,R2_harp,28.0,1.0,8,germination,2800,2899,67,G4,50,1,46,D dorian,0.4029901219519676,0.007363138039444379,0.31019613821698533,0.30947776967439866,1,2,0.5874093228474274,0.31019613821698533,0.4029901219519676,0.5874093228474274,0.40552428442028576,0.007363138039444379
411,R3,R3_celesta,28.0,1.0,8,germination,2800,2899,71,B4,40,2,8,D dorian,0.33687679681273996,0.019244137317383097,0.4452621976302295,0.44416618903280025,1,2,0.3650406731255848,0.4452621976302295,0.33687679681273996,0.3650406731255848,0.2530002375465656,0.019244137317383097
216,R2,R2_harp,29.0,1.0,8,germination,2900,2999,62,D4,50,1,46,D dorian,0.40305289103851877,0.002729238579064961,0.30941426470607697,0.3096023789618206,-1,2,0.5872427869261807,0.30941426470607697,0.40305289103851877,0.5872427869261807,0.4055086814353739,0.002729238579064961
14,R1,R1_marimba,30.0,1.0,8,germination,3000,3099,62,D4,48,0,12,D dorian,0.5470304856442041,0.008356084248648366,0.38842492883907137,0.3877819455978844,1,2,0.6984353867303035,0.38842492883907137,0.5470304856442041,0.6984353867303035,0.38640130340940093,0.008356084248648366
217,R2,R2_harp,30.0,1.0,8,germination,3000,3099,60,C4,50,1,46,D dorian,0.40279823578603385,0.0038799957554541665,0.30854404473379127,0.30957024884110146,-1,2,0.587370638991376,0.30854404473379127,0.40279823578603385,0.587370638991376,0.4054949869658102,0.0038799957554541665
412,R3,R3_celesta,30.0,1.0,8,germination,3000,3099,72,C5,40,2,8,D dorian,0.33686943852590584,0.005654598064593242,0.44521053972548735,0.4438810125338483,1,2,0.3648612361845768,0.44521053972548735,0.33686943852590584,0.3648612361845768,0.25300342253947256,0.005654598064593242
218,R2,R2_harp,31.0,1.0,8,germination,3100,3199,59,B3,50,1,46,D dorian,0.4031376743349705,0.0003402991105552444,0.30849602190631753,0.3095626902296772,-1,2,0.5872957860929786,0.30849602190631753,0.4031376743349705,0.5872957860929786,0.4054920652144601,0.0003402991105552444
413,R3,R3_celesta,31.0,1.0,8,germination,3100,3199,74,D5,40,2,8,D dorian,0.33690181524231916,0.020327798464785163,0.44469273292561107,0.44384642542421426,1,2,0.3649396821521809,0.44469273292561107,0.33690181524231916,0.3649396821521809,0.2529922392773732,0.020327798464785163
15,R1,R1_marimba,32.0,1.0,9,germination,3200,3299,57,A3,48,0,12,D dorian,0.5468600959112799,0.002436832740390364,0.3869225090520646,0.38779540235580245,-1,2,0.6986147847395434,0.3869225090520646,0.5468600959112799,0.6986147847395434,0.3864252588514044,0.002436832740390364
219,R2,R2_harp,32.0,1.0,9,germination,3200,3299,64,E4,50,1,46,D dorian,0.4029981578334319,0.0019637362007550157,0.3104757144128482,0.30960696751587213,1,2,0.5872896662533087,0.3104757144128482,0.4029981578334319,0.5872896662533087,0.4055128303918209,0.0019637362007550157
16,R1,R1_marimba,33.0,1.0,9,germination,3300,3399,53,F3,48,0,12,D dorian,0.5470940935320088,0.00376339280062845,0.38678365993796715,0.38770560162101614,-1,2,0.698401545641576,0.38678365993796715,0.5470940935320088,0.698401545641576,0.38643470648361183,0.00376339280062845
220,R2,R2_harp,34.0,1.0,9,germination,3400,3499,69,A4,50,1,46,D dorian,0.4027140136617642,0.006374524187313729,0.3099240684696279,0.3095163281783221,1,2,0.5871293594082416,0.3099240684696279,0.4027140136617642,0.5871293594082416,0.4055255693945263,0.006374524187313729
414,R3,R3_celesta,34.0,1.0,9,germination,3400,3499,67,G4,40,2,8,D dorian,0.3367096403914341,0.021183982624740368,0.44245858237119146,0.44362912584220343,-1,2,0.36500255507759477,0.44245858237119146,0.3367096403914341,0.36500255507759477,0.2530459523931845,0.021183982624740368
17,R1,R1_marimba,35.0,1.0,9,germination,3500,3599,59,B3,48,0,12,D dorian,0.5468416738912534,0.010744186309885292,0.3879670921468159,0.3875593296198623,1,2,0.6983955273725009,0.3879670921468159,0.5468416738912534,0.6983955273725009,0.3864644309837632,0.010744186309885292
221,R2,R2_harp,35.0,1.0,9,germination,3500,3599,64,E4,50,1,46,D dorian,0.4025913885554801,0.006416978407613937,0.3091021713030724,0.30964326806990294,-1,2,0.5873127141141695,0.3091021713030724,0.4025913885554801,0.5873127141141695,0.40550808256339615,0.006416978407613937
415,R3,R3_celesta,35.0,1.0,9,germination,3500,3599,72,C5,40,2,8,D dorian,0.3369008631992322,0.015493239721953114,0.4440367229418204,0.44326164605807433,1,2,0.36498777130955257,0.4440367229418204,0.3369008631992322,0.36498777130955257,0.25303419653565257,0.015493239721953114
18,R1,R1_marimba,37.0,1.0,10,germination,3700,3799,60,C4,48,0,12,D dorian,0.5468498560548777,0.019543308063423005,0.38812715448009655,0.38779605268435785,1,2,0.6984220410463382,0.38812715448009655,0.5468498560548777,0.6984220410463382,0.3864511344047135,0.019543308063423005
19,R1,R1_marimba,38.0,1.0,10,germination,3800,3899,60,C4,48,0,12,D dorian,0.5471047067649945,0.00677178141215228,0.3889385400035713,0.388000620235268,1,2,0.6984582339135619,0.3889385400035713,0.5471047067649945,0.6984582339135619,0.38642657061168434,0.00677178141215228
222,R2,R2_harp,38.0,1.0,10,germination,3800,3899,69,A4,50,1,46,D dorian,0.40320334615631465,0.0029323144889419617,0.30978496437925823,0.3095208192340635,1,2,0.587431176565133,0.30978496437925823,0.40320334615631465,0.587431176565133,0.4055365293026572,0.0029323144889419617
416,R3,R3_celesta,38.0,1.0,10,germination,3800,3899,74,D5,40,2,8,D dorian,0.33699807352515104,0.005821945224538457,0.4437764794358487,0.44341789272572196,1,2,0.36487575925571547,0.4437764794358487,0.33699807352515104,0.36487575925571547,0.25305882761475973,0.005821945224538457
20,R1,R1_marimba,39.0,1.0,10,germination,3900,3999,55,G3,48,0,12,D dorian,0.5471241164045798,0.0015590155701378106,0.38643360532386384,0.38794871149176124,-1,2,0.6983639989115178,0.38643360532386384,0.5471241164045798,0.6983639989115178,0.38642478099965544,0.0015590155701378106
223,R2,R2_harp,39.0,1.0,10,germination,3900,3999,71,B4,50,1,46,D dorian,0.40304069828912725,7.110757095322771e-05,0.30968650375801876,0.30955416021751175,1,2,0.5873002775602814,0.30968650375801876,0.40304069828912725,0.5873002775602814,0.40552554074674746,7.110757095322771e-05
417,R3,R3_celesta,39.0,1.0,10,germination,3900,3999,69,A4,40,2,8,D dorian,0.33687874046240257,0.02606315635181152,0.4419032216683254,0.4434937158899404,-1,2,0.3650862693072694,0.4419032216683254,0.33687874046240257,0.3650862693072694,0.25304476841755846,0.02606315635181152
21,R1,R1_marimba,40.0,1.0,11,germination,4000,4099,60,C4,48,0,12,D dorian,0.5470493504824911,0.004135205665244064,0.38874676773786065,0.38806197415979177,1,2,0.6984009729263769,0.38874676773786065,0.5470493504824911,0.6984009729263769,0.38641136567372203,0.004135205665244064
224,R2,R2_harp,41.0,1.0,11,germination,4100,4199,72,C5,50,1,46,D dorian,0.40308837641668976,0.001634801292998528,0.30984952829146284,0.3097431712103676,1,2,0.58714310851622,0.30984952829146284,0.40308837641668976,0.58714310851622,0.4055023456178075,0.001634801292998528
22,R1,R1_marimba,42.0,1.0,11,germination,4200,4299,62,D4,48,0,12,D dorian,0.5467513360529893,0.02334653428041514,0.3886247678961585,0.3882020395072256,1,2,0.6984878124750802,0.3886247678961585,0.5467513360529893,0.6984878124750802,0.3864383690753089,0.02334653428041514
23,R1,R1_marimba,43.0,1.0,11,germination,4300,4399,57,A3,48,0,12,D dorian,0.5471802389966037,0.00904564122886646,0.38811240644932565,0.38813846915443534,-1,2,0.6984572527386619,0.38811240644932565,0.5471802389966037,0.6984572527386619,0.3864577596144168,0.00904564122886646
225,R2,R2_harp,43.0,1.0,11,germination,4300,4399,74,D5,50,1,46,D dorian,0.4030318190242375,0.0018758479104976987,0.3102241373206625,0.3095818206672377,1,2,0.5872403690070358,0.3102241373206625,0.4030318190242375,0.5872403690070358,0.40553380840656583,0.0018758479104976987
24,R1,R1_marimba,44.0,1.0,12,germination,4400,4499,60,C4,48,0,12,D dorian,0.5471400352831695,0.017112403378806332,0.38898645615909094,0.3883234274894754,1,2,0.6982397342186044,0.38898645615909094,0.5471400352831695,0.6982397342186044,0.38645510773242764,0.017112403378806332
226,R2,R2_harp,44.0,1.0,12,germination,4400,4499,76,E5,50,1,46,D dorian,0.40274222287509165,0.005266667863261784,0.3104453203104611,0.3095791972382491,1,2,0.5873845000685085,0.3104453203104611,0.40274222287509165,0.5873845000685085,0.405526051892887,0.005266667863261784
418,R3,R3_celesta,44.0,1.0,12,germination,4400,4499,67,G4,40,2,8,D dorian,0.33693777908397193,0.027434273276719705,0.4426304869174528,0.44342637479177816,-1,2,0.3649386149712162,0.4426304869174528,0.33693777908397193,0.3649386149712162,0.252990130283753,0.027434273276719705
25,R1,R1_marimba,45.0,1.0,12,germination,4500,4599,55,G3,48,0,12,D dorian,0.5469306096458749,0.0018987947068402824,0.38772383350110384,0.3882950477778808,-1,2,0.6983595942279439,0.38772383350110384,0.5469306096458749,0.6983595942279439,0.38644161148511563,0.0018987947068402824
419,R3,R3_celesta,45.0,1.0,12,germination,4500,4599,65,F4,40,2,8,D dorian,0.33657533696051956,0.009463346589303848,0.44314019918267017,0.4436576115382436,-1,2,0.36491008270520775,0.44314019918267017,0.33657533696051956,0.36491008270520775,0.2529988296598394,0.009463346589303848
26,R1,R1_marimba,47.0,1.0,12,germination,4700,4799,53,F3,48,0,12,D dorian,0.5471213648450379,0.004111765967085912,0.3883664068284589,0.3984137612518712,-1,2,0.698665671121593,0.3883664068284589,0.5471213648450379,0.698665671121593,0.38642081394407574,0.004111765967085912
420,R3,R3_celesta,47.0,1.0,12,germination,4700,4799,71,B4,40,2,8,D dorian,0.33720560455168863,0.02739956738548906,0.4443350296639008,0.4027183488392411,1,2,0.36490713587199886,0.4443350296639008,0.33720560455168863,0.36490713587199886,0.25302675546769016,0.02739956738548906
27,R1,R1_marimba,48.0,0.9858343806187286,13,germination,4800,4899,48,C3,48,0,12,D dorian,0.5471392325327875,0.4236432172749671,0.38809823033922464,0.4034518467588967,-1,4,0.6984892213955967,0.38809823033922464,0.5471392325327875,0.6984892213955967,0.38642795658921697,0.4236432172749671
227,R2,R2_harp,48.0,0.9583820125139926,13,germination,4800,4899,65,F4,50,1,46,D dorian,0.4031645650241862,1.0,0.3096628928971217,0.4233800086036935,-1,5,0.5873587262494183,0.3096628928971217,0.4031645650241862,0.5873587262494183,0.40551603248940427,1.0
421,R3,R3_celesta,48.0,1.005183329756048,13,germination,4800,4899,79,G5,40,2,8,D dorian,0.337245306126624,1.0,0.4433809421601368,0.3824937414897722,1,5,0.36491482105440975,0.4433809421601368,0.337245306126624,0.36491482105440975,0.25303866059644436,1.0
228,R2,R2_harp,49.0,0.9589982424630983,13,germination,4900,4999,57,A3,57,1,46,D dorian,0.40318722547811386,1.0,0.3114235498945668,0.46117067547889934,-1,5,0.5871385288860392,0.3114235498945668,0.40318722547811386,0.5871385288860392,0.532145466504469,1.0
422,R3,R3_celesta,49.0,1.005907773624128,13,germination,4900,4999,86,D6,47,2,8,D dorian,0.33689250454489134,1.0,0.445450781783223,0.3621864401980389,1,5,0.3649101595791645,0.445450781783223,0.33689250454489134,0.3649101595791645,0.36188928305004403,1.0
28,R1,R1_marimba,50.0,1.0015852173831021,13,germination,5000,5099,55,G3,58,0,12,D dorian,0.47808146589515516,0.42095096563622514,0.43310062109457736,0.41352985730363834,1,3,0.4581116994137058,0.43310062109457736,0.47808146589515516,0.4581116994137058,0.5462787730863892,0.42095096563622514
29,R1,R1_marimba,52.0,1.0017093116043945,14,germination,5200,5299,60,C4,63,0,12,D dorian,0.47802977537012786,0.4249135871505887,0.4334551760125558,0.4234392037678392,1,3,0.4579626632626211,0.4334551760125558,0.47802977537012786,0.4579626632626211,0.626180859960598,0.4249135871505887
423,R3,R3_celesta,54.0,1.0,14,germination,5400,5499,88,E6,60,2,8,D dorian,0.4074165120728773,0.0182753009390749,0.26121732579953666,0.26049508911868896,1,2,0.46725840070248525,0.26121732579953666,0.4074165120728773,0.46725840070248525,0.5795959475330866,0.0182753009390749
30,R1,R1_marimba,55.0,1.0,14,germination,5500,5599,55,G3,63,0,12,D dorian,0.47793054986374495,0.0,0.4327844125580313,0.43342237713704335,-1,2,0.4581906918212969,0.4327844125580313,0.47793054986374495,0.4581906918212969,0.6262203090309882,0.0
424,R3,R3_celesta,55.0,1.0,14,germination,5500,5599,83,B5,60,2,8,D dorian,0.4073718605520384,0.004959643252808522,0.26037426333396885,0.26044968347941877,-1,2,0.46743782850986376,0.26037426333396885,0.4073718605520384,0.46743782850986376,0.57960238412962,0.004959643252808522
229,R2,R2_harp,57.0,1.5,15,germination,5700,5799,55,G3,72,1,46,D dorian,0.660216492653987,0.00445518851673038,0.6499467932720353,0.650347471878607,-1,2,0.6439966086617103,0.6499467932720353,0.660216492653987,0.6439966086617103,0.7853808296561811,0.00445518851673038
425,R3,R3_celesta,57.0,1.0,15,germination,5700,5799,84,C6,60,2,8,D dorian,0.40743767629489624,0.008490393015075166,0.2605385016241469,0.2603502446166781,1,2,0.4672698236451671,0.2605385016241469,0.40743767629489624,0.4672698236451671,0.5795935404219171,0.008490393015075166
31,R1,R1_marimba,58.0,1.0,15,germination,5800,5899,52,E3,63,0,12,D dorian,0.47757666825186035,0.011984249362944432,0.4333773145770892,0.4335445537571704,-1,2,0.45816525564176036,0.4333773145770892,0.47757666825186035,0.45816525564176036,0.6261599048705905,0.011984249362944432
230,R2,R2_harp,58.0,1.5,15,germination,5800,5899,60,C4,72,1,46,D dorian,0.6606184632674685,0.004032920765358339,0.6506859193499273,0.6502551580072181,1,2,0.643965437209507,0.6506859193499273,0.6606184632674685,0.643965437209507,0.7853956312256057,0.004032920765358339
426,R3,R3_celesta,58.0,1.0,15,germination,5800,5899,79,G5,60,2,8,D dorian,0.4076125798979084,0.007137196492576444,0.26006255835522607,0.26041425865359485,-1,2,0.4672024163263946,0.26006255835522607,0.4076125798979084,0.4672024163263946,0.5796022373046851,0.007137196492576444
32,R1,R1_marimba,59.0,1.0,15,germination,5900,5999,50,D3,63,0,12,D dorian,0.47782475023509124,0.0017385303477776809,0.43273135902845433,0.43330754139434885,-1,2,0.45809456577125646,0.43273135902845433,0.47782475023509124,0.45809456577125646,0.6261841420344084,0.0017385303477776809
33,R1,R1_marimba,60.0,1.0,16,germination,6000,6099,55,G3,63,0,12,D dorian,0.4776962794162921,0.005027294292476309,0.4341217205436526,0.433330037930755,1,2,0.4581366481364566,0.4341217205436526,0.4776962794162921,0.4581366481364566,0.6261830329279784,0.005027294292476309
231,R2,R2_harp,60.0,1.5,16,germination,6000,6099,65,F4,72,1,46,D dorian,0.660398704622169,0.0005968404159567318,0.6506841481392285,0.6502185188115877,1,2,0.6439405049157856,0.6506841481392285,0.660398704622169,0.6439405049157856,0.7853886410392624,0.0005968404159567318
427,R3,R3_celesta,60.0,1.0,16,germination,6000,6099,74,D5,60,2,8,D dorian,0.4075054315274113,0.00011522137359213782,0.2595759430162978,0.26044476961526547,-1,2,0.4672469198582109,0.2595759430162978,0.4075054315274113,0.4672469198582109,0.5796086897135877,0.00011522137359213782
34,R1,R1_marimba,61.0,1.0,16,germination,6100,6199,59,B3,63,0,12,D dorian,0.4783167006223697,0.013564678912882322,0.43359384600472106,0.43323451311958516,1,2,0.45809979672826645,0.43359384600472106,0.4783167006223697,0.45809979672826645,0.6261911507546482,0.013564678912882322
428,R3,R3_celesta,62.0,1.0,16,germination,6200,6299,67,G4,60,2,8,D dorian,0.4076181848264952,0.0045439408913113665,0.2604409016241034,0.26049062724653915,-1,2,0.46724327511621244,0.2604409016241034,0.4076181848264952,0.46724327511621244,0.5795667361336926,0.0045439408913113665
232,R2,R2_harp,64.0,1.5,17,growth,6400,6499,71,B4,102,1,46,D dorian,0.6602830151893649,0.013451783880963361,0.6509567331580576,0.6497734297655244,1,2,0.6439956955573076,0.6509567331580576,0.6602830151893649,0.6439956955573076,0.7854049398891648,0.013451783880963361
35,R1,R1_marimba,65.0,1.0,17,growth,6500,6599,53,F3,89,0,12,D dorian,0.4776932928183887,0.01186180241405429,0.43297533861164333,0.43301080863306685,-1,2,0.45816110743462934,0.43297533861164333,0.4776932928183887,0.45816110743462934,0.6262259217820407,0.01186180241405429
233,R2,R2_harp,65.0,1.5,17,growth,6500,6599,76,E5,102,1,46,D dorian,0.6605486297383812,0.0,0.6499198129283018,0.6498126336983473,1,2,0.6439776143624518,0.6499198129283018,0.6605486297383812,0.6439776143624518,0.785400602693077,0.0
429,R3,R3_celesta,65.0,1.0,17,growth,6500,6599,65,F4,85,2,8,D dorian,0.4077648996836697,0.005251148825942593,0.26058859010189256,0.26060073326993605,-1,2,0.4671484346665558,0.26058859010189256,0.4077648996836697,0.4671484346665558,0.5795998588355,0.005251148825942593
234,R2,R2_harp,66.0,1.5,17,growth,6600,6699,71,B4,102,1,46,D dorian,0.660378580452765,0.003609491277548618,0.6480377004108305,0.6495328625814154,-1,2,0.6439164386980993,0.6480377004108305,0.660378580452765,0.6439164386980993,0.7853854682543009,0.003609491277548618
430,R3,R3_celesta,66.0,1.0,17,growth,6600,6699,71,B4,85,2,8,D dorian,0.40775098333247906,0.006241225334309527,0.2616106398922025,0.26058522719016497,1,2,0.46740216564953696,0.2616106398922025,0.40775098333247906,0.46740216564953696,0.5796061257720769,0.006241225334309527
431,R3,R3_celesta,67.0,1.0,17,growth,6700,6799,69,A4,85,2,8,D dorian,0.4074919803679452,0.01409325362505096,0.2598307893102529,0.26035735248016223,-1,2,0.46742482388340106,0.2598307893102529,0.4074919803679452,0.46742482388340106,0.5796053886223852,0.01409325362505096
432,R3,R3_celesta,69.0,1.0,18,growth,6900,6999,67,G4,85,2,8,D dorian,0.4074825920810873,0.03141116439919889,0.2593310480881806,0.26035546596818865,-1,2,0.4674080562716835,0.2593310480881806,0.4074825920810873,0.4674080562716835,0.5795589966431186,0.03141116439919889
36,R1,R1_marimba,70.0,1.0,18,growth,7000,7099,52,E3,89,0,12,D dorian,0.47788406548233076,0.01665383837605298,0.4312963160189629,0.43301883082573983,-1,2,0.4580196546143741,0.4312963160189629,0.47788406548233076,0.4580196546143741,0.6262005075664682,0.01665383837605298
235,R2,R2_harp,70.0,1.5,18,growth,7000,7099,69,A4,102,1,46,D dorian,0.6605951670625283,0.0016218536219384605,0.6484963447323168,0.6496461496101742,-1,2,0.6438793296431644,0.6484963447323168,0.6605951670625283,0.6438793296431644,0.7853389867510772,0.0016218536219384605
433,R3,R3_celesta,70.0,1.0,18,growth,7000,7099,65,F4,85,2,8,D dorian,0.40733674082819743,0.01909849635329766,0.259847299224672,0.2602389357006732,-1,2,0.46730281297084897,0.259847299224672,0.40733674082819743,0.46730281297084897,0.5795755392395263,0.01909849635329766
236,R2,R2_harp,71.0,1.5,18,growth,7100,7199,74,D5,102,1,46,D dorian,0.6605465649932002,0.0022223616150945633,0.6509445748114281,0.6500389507706104,1,2,0.6439400908040394,0.6509445748114281,0.6605465649932002,0.6439400908040394,0.7853484162253728,0.0022223616150945633
434,R3,R3_celesta,71.0,1.0,18,growth,7100,7199,64,E4,85,2,8,D dorian,0.4078295775137415,0.01642455937417658,0.2583900292340788,0.26009299638846795,-1,2,0.4672478213122514,0.2583900292340788,0.4078295775137415,0.4672478213122514,0.5796045518481205,0.01642455937417658
435,R3,R3_celesta,72.0,1.0,19,growth,7200,7299,69,A4,85,2,8,D dorian,0.40745027087357016,0.0012292610095005314,0.2618227233470877,0.260177004488807,1,2,0.4672274276486602,0.2618227233470877,0.40745027087357016,0.4672274276486602,0.5796206544555739,0.0012292610095005314
37,R1,R1_marimba,73.0,1.0,19,growth,7300,7399,50,D3,89,0,12,D dorian,0.47812201374726704,0.025178347539296743,0.4325562173177744,0.4334312188435443,-1,2,0.45818168288204564,0.4325562173177744,0.47812201374726704,0.45818168288204564,0.6261769345744814,0.025178347539296743
436,R3,R3_celesta,73.0,1.0,19,growth,7300,7399,74,D5,85,2,8,D dorian,0.407244412602519,0.0036455165382370805,0.26002648583369103,0.25993439402817214,1,2,0.4672598110358275,0.26002648583369103,0.407244412602519,0.4672598110358275,0.5796031692654458,0.0036455165382370805
38,R1,R1_marimba,74.0,1.0,19,growth,7400,7499,55,G3,89,0,12,D dorian,0.47808141983326646,0.009503846727260502,0.4340314564132681,0.43351510997243703,1,2,0.4582098822829857,0.4340314564132681,0.47808141983326646,0.4582098822829857,0.62620429603027,0.009503846727260502
237,R2,R2_harp,74.0,1.5,19,growth,7400,7499,69,A4,102,1,46,D dorian,0.6602187545795103,0.005569160631034817,0.6490836455350275,0.650197547979657,-1,2,0.6439857836950781,0.6490836455350275,0.6602187545795103,0.6439857836950781,0.7853679924684204,0.005569160631034817
437,R3,R3_celesta,74.0,1.0,19,growth,7400,7499,69,A4,85,2,8,D dorian,0.4077939477275163,0.021151805268683235,0.2595398176942533,0.25995938600559465,-1,2,0.46729576556704056,0.2595398176942533,0.4077939477275163,0.46729576556704056,0.5795664900661066,0.021151805268683235
39,R1,R1_marimba,75.0,1.0,19,growth,7500,7599,59,B3,89,0,12,D dorian,0.4777116056494329,0.006511743577728536,0.4340451351409228,0.4338643290606053,1,2,0.45815824838349645,0.4340451351409228,0.4777116056494329,0.45815824838349645,0.6262192211611107,0.006511743577728536
238,R2,R2_harp,75.0,1.5,19,growth,7500,7599,74,D5,102,1,46,D dorian,0.6608066823422607,0.0015233078996737194,0.6515729108547557,0.6504409372706155,1,2,0.6438926692385725,0.6515729108547557,0.6608066823422607,0.6438926692385725,0.7854077124563276,0.0015233078996737194
438,R3,R3_celesta,75.0,1.0,19,growth,7500,7599,74,D5,85,2,8,D dorian,0.4073916351654511,0.021730981986727994,0.2602971860823549,0.26010370127678434,1,2,0.4671842161780036,0.2602971860823549,0.4073916351654511,0.4671842161780036,0.5795539910230417,0.021730981986727994
40,R1,R1_marimba,76.0,1.0,20,growth,7600,7699,60,C4,89,0,12,D dorian,0.47793781056318985,0.01400846915417915,0.434174506358429,0.4339148225725895,1,2,0.4581566761828914,0.434174506358429,0.47793781056318985,0.4581566761828914,0.6261941549905733,0.01400846915417915
439,R3,R3_celesta,76.0,1.0,20,growth,7600,7699,76,E5,85,2,8,D dorian,0.40718694100904684,0.0038521822055687807,0.2605868622133044,0.26015315492750046,1,2,0.4672649660400911,0.2605868622133044,0.40718694100904684,0.4672649660400911,0.5795639600235972,0.0038521822055687807
41,R1,R1_marimba,77.0,1.0,20,growth,7700,7799,53,F3,89,0,12,D dorian,0.47819687179039466,0.0032959684007846627,0.43378393574011453,0.43382205944878277,-1,2,0.4580439653809023,0.43378393574011453,0.47819687179039466,0.4580439653809023,0.6261892945931077,0.0032959684007846627
42,R1,R1_marimba,78.0,1.0,20,growth,7800,7899,59,B3,89,0,12,D dorian,0.47747492828259547,0.004046657239942032,0.43411007733594364,0.4338442334921298,1,2,0.45814879347283555,0.43411007733594364,0.47747492828259547,0.45814879347283555,0.6261975758994156,0.004046657239942032
239,R2,R2_harp,78.0,1.5,20,growth,7800,7899,76,E5,102,1,46,D dorian,0.6604974855921102,0.008724390013083158,0.6521563021361632,0.650468364581759,1,2,0.6438181235842207,0.6521563021361632,0.6604974855921102,0.6438181235842207,0.7853777056355192,0.008724390013083158
440,R3,R3_celesta,78.0,1.0,20,growth,7800,7899,69,A4,85,2,8,D dorian,0.4074903674583844,0.013788725880026519,0.25955597588498325,0.2601135977247324,-1,2,0.4673241163968619,0.25955597588498325,0.4074903674583844,0.4673241163968619,0.5796166968383859,0.013788725880026519
43,R1,R1_marimba,79.0,1.0,20,growth,7900,7999,60,C4,89,0,12,D dorian,0.47795665056670417,0.003910573138208548,0.43443928781247787,0.4338677842348728,1,2,0.4581615992157493,0.43443928781247787,0.47795665056670417,0.4581615992157493,0.6262319530748021,0.003910573138208548
240,R2,R2_harp,79.0,1.5,20,growth,7900,7999,77,F5,102,1,46,D dorian,0.6604284723908717,0.004783207971451459,0.6506868483509423,0.6504406827200071,1,2,0.6439893231865212,0.6506868483509423,0.6604284723908717,0.6439893231865212,0.7853816874753113,0.004783207971451459
441,R3,R3_celesta,79.0,1.0,20,growth,7900,7999,74,D5,85,2,8,D dorian,0.40744169526438456,0.006779265442929767,0.2611461366653791,0.26017859262481585,1,2,0.46726984305006725,0.2611461366653791,0.40744169526438456,0.46726984305006725,0.5795883364396396,0.006779265442929767
44,R1,R1_marimba,83.0,1.0,21,growth,8300,8399,60,C4,89,0,12,D dorian,0.4777568720982203,0.010733154401198184,0.4342434130979556,0.4333732059444767,1,2,0.45821371388878446,0.4342434130979556,0.4777568720982203,0.45821371388878446,0.6262264374292589,0.010733154401198184
241,R2,R2_harp,83.0,1.5,21,growth,8300,8399,72,C5,102,1,46,D dorian,0.6605355754527811,0.0007470035988266229,0.6488345087792607,0.65024454881282,-1,2,0.6439525582980322,0.6488345087792607,0.6605355754527811,0.6439525582980322,0.7854145264838487,0.0007470035988266229
442,R3,R3_celesta,83.0,1.0,21,growth,8300,8399,69,A4,85,2,8,D dorian,0.4076576836687286,0.019729150767497424,0.2601247717950039,0.26032214245105245,-1,2,0.4673202935387278,0.2601247717950039,0.4076576836687286,0.4673202935387278,0.5795785991350616,0.019729150767497424
242,R2,R2_harp,84.0,1.5,22,growth,8400,8499,76,E5,102,1,46,D dorian,0.6607103088963893,0.0007058996252639296,0.6507616181022001,0.6501437505639205,1,2,0.6438690548238405,0.6507616181022001,0.6607103088963893,0.6438690548238405,0.7854021007616215,0.0007058996252639296
243,R2,R2_harp,85.0,1.5,22,growth,8500,8599,71,B4,102,1,46,D dorian,0.6605155213979302,0.0050427998419614395,0.6498599599099547,0.6502886861835585,-1,2,0.6439156187080584,0.6498599599099547,0.6605155213979302,0.6439156187080584,0.7854060099595307,0.0050427998419614395
244,R2,R2_harp,86.0,1.5,22,growth,8600,8699,76,E5,102,1,46,D dorian,0.6603826472331092,0.0039912126412290925,0.6510155242285294,0.6500893281223503,1,2,0.6439020854586895,0.6510155242285294,0.6603826472331092,0.6439020854586895,0.7854018524301335,0.0039912126412290925
443,R3,R3_celesta,87.0,1.0,22,growth,8700,8799,74,D5,85,2,8,D dorian,0.40725098817757505,0.008954638070346766,0.2610937002381389,0.26018280507482916,1,2,0.46720227375894136,0.2610937002381389,0.40725098817757505,0.46720227375894136,0.5796084015439722,0.008954638070346766
